Client_name;grade;emp_title;emp_length;home_ownership;annual_inc;addr_state;riesgo
58852877;A;Sales;7 years;MORTGAGE;90000.0;FL;Alto riesgo
49882205;C;sr super4;5 years;RENT;52000.0;FL;Bajo riesgo
13680035;B;Test writing;4 years;RENT;50000.0;NY;Bajo riesgo
918260;B;massachusetts medical society;10+ years;MORTGAGE;36000.0;MA;Alto riesgo
41349408;D;Customer Support;< 1 year;MORTGAGE;59000.0;MN;Alto riesgo
43277532;C;customer service;8 years;RENT;50000.0;GA;Bajo riesgo
61068272;B;VP;10+ years;OWN;252000.0;NY;Sin riesgo
8729987;C;Smith Fire Management;10+ years;MORTGAGE;58000.0;WA;Alto riesgo
770964;B;Merrell Apparel;10+ years;MORTGAGE;125000.0;OR;Alto riesgo
68359653;D;Accounts Receivable Representative;1 year;OWN;31000.0;MO;Sin riesgo
49526237;A;Associate Manager;2 years;MORTGAGE;83904.0;MI;Alto riesgo
51795370;D;Assistant Bakery Manager;< 1 year;RENT;34000.0;NH;Bajo riesgo
43366481;A;Practice Leader;7 years;MORTGAGE;150000.0;OH;Alto riesgo
71825904;D;Rest;;MORTGAGE;53952.0;CA;Alto riesgo
27218947;A;Business Analyst;3 years;MORTGAGE;52000.0;AZ;Alto riesgo
27779804;B;Regional Sales Manager;10+ years;MORTGAGE;160000.0;NC;Alto riesgo
10859921;B;Lab manager;10+ years;RENT;42000.0;KS;Bajo riesgo
44457272;A;owner;10+ years;OWN;90000.0;CO;Sin riesgo
8339054;C;GL Noble Denton;5 years;OWN;76000.0;TX;Sin riesgo
23302983;B;PARTS MANAGER;5 years;MORTGAGE;50000.0;IL;Alto riesgo
64333088;A;Senior Solution Architect;7 years;MORTGAGE;93192.0;CT;Alto riesgo
48712075;A;Account Executive;2 years;MORTGAGE;107000.0;NH;Alto riesgo
59186357;B;Administrative Assistant;< 1 year;OWN;32500.0;SC;Sin riesgo
26156240;A;Dental Assistant;10+ years;MORTGAGE;40000.0;OH;Alto riesgo
45230777;C;cook;4 years;RENT;34000.0;CA;Bajo riesgo
9118416;C;general manager;10+ years;MORTGAGE;55000.0;PA;Alto riesgo
38769725;C;Manager/Owner;8 years;MORTGAGE;142000.0;AZ;Alto riesgo
60154659;A;RN;2 years;MORTGAGE;72000.0;OH;Alto riesgo
686838;E;US ARMY;10+ years;RENT;68400.0;TX;Bajo riesgo
11517839;B;Mental Health Therapist;7 years;MORTGAGE;57000.0;OR;Alto riesgo
43632536;B;floral designer;1 year;RENT;27000.0;IL;Bajo riesgo
47571081;D;Office Manager;3 years;RENT;52000.0;MI;Bajo riesgo
46537839;C;Billing Coordinator;10+ years;MORTGAGE;67000.0;GA;Alto riesgo
42422833;B;Software Developer;5 years;RENT;110000.0;CA;Bajo riesgo
22351446;B;it provider;7 years;MORTGAGE;51000.0;PA;Alto riesgo
9046834;D;San Diego USD;10+ years;RENT;77222.0;CA;Bajo riesgo
65511435;C;collecting agent;10+ years;RENT;68000.0;NY;Bajo riesgo
58619178;B;saw tech;8 years;MORTGAGE;78000.0;OH;Alto riesgo
32588069;B;Rest;;MORTGAGE;77000.0;MI;Alto riesgo
24746425;B;Trainer ;4 years;RENT;75000.0;DC;Bajo riesgo
43445996;B;Legal Administrative Assistant;10+ years;MORTGAGE;76800.0;NJ;Alto riesgo
30044312;C;Electrician;8 years;RENT;85000.0;FL;Bajo riesgo
37746960;C;hvacr tech;< 1 year;MORTGAGE;59000.0;PA;Alto riesgo
1582280;B;Orlando VA Medical Center;5 years;OWN;106358.0;FL;Sin riesgo
46984130;B;Project Manager;< 1 year;RENT;23000.0;NC;Bajo riesgo
8728251;A;Applied Industrial Technologies;3 years;MORTGAGE;32000.0;IN;Alto riesgo
71319635;C;Teacher;10+ years;MORTGAGE;43000.0;VA;Alto riesgo
1958508;E;Quorum Review;1 year;RENT;43680.0;WA;Bajo riesgo
53845309;E;Material Handler;4 years;OWN;34407.0;WI;Sin riesgo
733208;B;Walker & Moody Architects;5 years;RENT;60000.0;CA;Bajo riesgo
69231988;A;Health Program Analyst II;10+ years;RENT;83100.0;CA;Bajo riesgo
61606558;E;Sales Coordinator;< 1 year;RENT;43000.0;SC;Bajo riesgo
41261439;B;secretary;2 years;RENT;36000.0;CA;Bajo riesgo
64795803;C;Manager;10+ years;RENT;64593.0;NY;Bajo riesgo
58820175;B;head cook;6 years;OWN;19000.0;CT;Sin riesgo
9296872;C;RN/Case Management;< 1 year;MORTGAGE;81000.0;LA;Alto riesgo
24173947;D;Registered Nurse;10+ years;MORTGAGE;70000.0;MI;Alto riesgo
55309699;B;Recruiter;4 years;RENT;39000.0;TN;Bajo riesgo
1298795;E;San Francisco Public Library;10+ years;RENT;60000.0;CA;Bajo riesgo
61864615;D;Lead Analyst;8 years;RENT;85000.0;NY;Bajo riesgo
45127878;D;Stock Associate;< 1 year;RENT;30000.0;MA;Bajo riesgo
62159514;D;Truck Driver;10+ years;RENT;72576.0;CA;Bajo riesgo
612113;C;Mitchell International;3 years;RENT;102000.0;CA;Bajo riesgo
16170288;B;Mdc operator;10+ years;RENT;66000.0;AR;Bajo riesgo
23803658;C;Technical Project Manager;10+ years;RENT;135000.0;TX;Bajo riesgo
28520375;A;Nurse practitioner;10+ years;MORTGAGE;180000.0;MI;Alto riesgo
47103053;A;Human Resources Manager;4 years;RENT;58916.0;NY;Bajo riesgo
6977564;B;MedAssets;10+ years;MORTGAGE;90000.0;NY;Alto riesgo
71209044;A;Nail technician ;3 years;OWN;45000.0;MN;Sin riesgo
49861562;B;ACCOUNT MANAGER;5 years;MORTGAGE;68000.0;IL;Alto riesgo
42133984;B;nurse;3 years;MORTGAGE;60000.0;FL;Alto riesgo
7430596;C;Southcoast Hospitals Group;10+ years;MORTGAGE;70000.0;MA;Alto riesgo
22732405;E;Proposals Specialist;2 years;MORTGAGE;58600.0;UT;Alto riesgo
66502090;D;Nurse Manager;4 years;MORTGAGE;77600.0;MI;Alto riesgo
65509260;D;Universal banjer;4 years;MORTGAGE;38000.0;IL;Alto riesgo
7437711;A;Schwans Home Service;4 years;RENT;55000.0;PA;Bajo riesgo
1840351;B;Rest;;OWN;23000.0;AZ;Sin riesgo
66354011;B;HR ASSISTANT;2 years;RENT;37000.0;FL;Bajo riesgo
9048836;D;Sears Holdings;5 years;MORTGAGE;91000.0;PA;Alto riesgo
41321180;A;Avionics Technician;< 1 year;MORTGAGE;72000.0;CA;Alto riesgo
71191835;B;RN ;10+ years;MORTGAGE;70000.0;NC;Alto riesgo
645555;B;Releana Corp;2 years;RENT;100000.0;CA;Bajo riesgo
1391038;B;Nexus Management;10+ years;MORTGAGE;71137.0;VA;Alto riesgo
14970998;B;Billing Specialist;1 year;RENT;60000.0;NJ;Bajo riesgo
28762112;C;Computer Technician;9 years;MORTGAGE;38000.0;NC;Alto riesgo
16981363;B;Production Technician;3 years;MORTGAGE;37500.0;VA;Alto riesgo
15840091;A;Assistant Airport Director;7 years;MORTGAGE;100000.0;VA;Alto riesgo
65548319;B;csa;10+ years;OWN;65000.0;MI;Sin riesgo
12316760;D;Product Manager;3 years;MORTGAGE;120000.0;GA;Alto riesgo
6337369;D;Caretenders ;4 years;MORTGAGE;160000.0;FL;Alto riesgo
65547509;B;Sales Manager;5 years;MORTGAGE;164000.0;SC;Alto riesgo
71189738;B;Customer Service;3 years;RENT;28000.0;IL;Bajo riesgo
70350127;A;Systems Administrator;10+ years;MORTGAGE;92000.0;OR;Alto riesgo
57926118;C;Mechanic;10+ years;RENT;54000.0;IL;Bajo riesgo
69545911;D;School social worker;10+ years;OWN;75000.0;MN;Sin riesgo
59409007;B;Technician;10+ years;MORTGAGE;75000.0;NV;Alto riesgo
3547027;C;Ryder Logistics;6 years;MORTGAGE;35000.0;MI;Alto riesgo
42861955;A;Foreman  pipe fitter;4 years;RENT;116000.0;WA;Bajo riesgo
36054863;C;Supervisor;10+ years;MORTGAGE;49920.0;OH;Alto riesgo
65533571;A;Rest;;MORTGAGE;55000.0;ME;Alto riesgo
59299087;G;Investigator;4 years;RENT;50000.0;MA;Bajo riesgo
38458541;B;Project Interior Designer;7 years;OWN;53000.0;NC;Sin riesgo
659685;B;walgreens co;8 years;RENT;75000.0;NY;Bajo riesgo
71105662;A;Manager;10+ years;MORTGAGE;125000.0;CA;Alto riesgo
521417;A;ANHEUSER BUSH SALES OF CANTON;10+ years;MORTGAGE;54000.0;OH;Alto riesgo
970648;C;Enterprise Holdings LLC;10+ years;RENT;104004.0;VA;Bajo riesgo
30095131;C;Assistant Parts Manager;1 year;RENT;50000.0;AR;Bajo riesgo
8156749;B;Saint-Gobain PPL;4 years;MORTGAGE;50000.0;MI;Alto riesgo
36214454;B;captain;10+ years;MORTGAGE;250000.0;FL;Alto riesgo
27079000;D;Manager;7 years;RENT;120000.0;CA;Bajo riesgo
47012755;E;Resource Management Officer;10+ years;MORTGAGE;103733.0;PA;Alto riesgo
59679434;C;Support Specialist;1 year;RENT;42600.0;IN;Bajo riesgo
70319561;D;Field service engineer ;< 1 year;RENT;60000.0;PA;Bajo riesgo
53955091;D;electrician;8 years;OWN;80000.0;NJ;Sin riesgo
22393157;E;Director;10+ years;MORTGAGE;95000.0;NJ;Alto riesgo
1585516;C;WinCo Foods;10+ years;RENT;48000.0;CA;Bajo riesgo
8616753;E;eBay ;4 years;RENT;51000.0;TX;Bajo riesgo
67680900;C;Graphic Designer;10+ years;MORTGAGE;51840.0;MN;Alto riesgo
49931468;C;Supervisor Business & Admin Services;1 year;RENT;85000.0;CA;Bajo riesgo
37697816;D;Appraisal Program Specialist/Trainee;1 year;OWN;55500.0;SD;Sin riesgo
49792576;B;fullfillment cooridnator;10+ years;RENT;51000.0;IL;Bajo riesgo
5266814;B;Lawrence property management;10+ years;RENT;29000.0;OH;Bajo riesgo
49833690;C;bartender;2 years;RENT;23500.0;NY;Bajo riesgo
414262;B;L'Oreal USA;9 years;MORTGAGE;75744.0;NJ;Alto riesgo
58973528;C;Vp & General manager ;3 years;MORTGAGE;82600.0;SC;Alto riesgo
26396325;A;Unit Coordinator;6 years;MORTGAGE;32000.0;FL;Alto riesgo
20858083;C;instructor;8 years;OWN;108012.0;TX;Sin riesgo
59560769;D;Rest;;MORTGAGE;70000.0;NY;Alto riesgo
16741575;B;PSSR parts sales;7 years;OWN;48500.0;CA;Sin riesgo
67249963;C;Production Tech;2 years;MORTGAGE;80000.0;CO;Alto riesgo
70021477;B;Lead granite installer;3 years;MORTGAGE;55000.0;TX;Alto riesgo
72368970;B;Agency Owner;3 years;MORTGAGE;80000.0;KY;Alto riesgo
48062879;D;Department Supervisor;9 years;RENT;94000.0;AZ;Bajo riesgo
72707096;D;CSR;2 years;RENT;65000.0;ME;Bajo riesgo
11536831;D;police officer;10+ years;MORTGAGE;130000.0;NY;Alto riesgo
51360352;B;Administration;10+ years;MORTGAGE;72000.0;TX;Alto riesgo
58723519;E;ASST MANAGER;10+ years;OWN;32000.0;FL;Sin riesgo
19896716;B;Sr account executive;< 1 year;OWN;105000.0;MD;Sin riesgo
14999138;D;Benior Produce buyer;10+ years;MORTGAGE;64000.0;MA;Alto riesgo
48831879;C;Instrument  Technician ;2 years;MORTGAGE;100000.0;TX;Alto riesgo
59639345;B;Manager;10+ years;OWN;65000.0;NY;Sin riesgo
18334120;A;Director of Human Resources;2 years;RENT;85000.0;WA;Bajo riesgo
66522068;C;Dental hygienist;10+ years;MORTGAGE;125000.0;NH;Alto riesgo
49797841;D;Dispatcher;3 years;RENT;40000.0;RI;Bajo riesgo
10108496;D;Table Games Supervisor;7 years;RENT;75000.0;NV;Bajo riesgo
44948234;A;Supervisor;5 years;RENT;65000.0;MA;Bajo riesgo
67059196;A;Registered Nurse;3 years;RENT;53000.0;MI;Bajo riesgo
70230118;C;Specialist;3 years;MORTGAGE;60000.0;CO;Alto riesgo
67340373;D;Catering Guest Services Manager;10+ years;RENT;50000.0;FL;Bajo riesgo
37877494;B;Project Manager;10+ years;MORTGAGE;90000.0;FL;Alto riesgo
8579113;B;Accounting Associate;2 years;RENT;37500.0;MD;Bajo riesgo
48462419;A;otr truck driver;2 years;OWN;68000.0;MO;Sin riesgo
21328838;C;Director of Leasing;2 years;RENT;150000.0;CA;Bajo riesgo
72218656;D;Teacher;1 year;RENT;73000.0;CA;Bajo riesgo
59689446;C;Pipefitter Helper;1 year;MORTGAGE;41600.0;SC;Alto riesgo
43967494;B;CT Tech;9 years;RENT;68000.0;AZ;Bajo riesgo
4059059;B;medina supply company;10+ years;MORTGAGE;65000.0;OH;Alto riesgo
7347817;C;Sendiks;3 years;OWN;11853.0;WI;Sin riesgo
53622177;B;Lending;10+ years;MORTGAGE;85000.0;MD;Alto riesgo
59740443;B;Programmer Analyst;3 years;RENT;105000.0;NY;Bajo riesgo
60908672;C;tech;10+ years;RENT;100000.0;CA;Bajo riesgo
54576992;B;branch manager;1 year;MORTGAGE;110000.0;CA;Alto riesgo
1721479;G;Thunderbird School of Global Management;10+ years;RENT;89131.0;AZ;Bajo riesgo
65812075;E;Store Manager;4 years;MORTGAGE;56000.0;AL;Alto riesgo
70314978;B;Medical Director, Hospitalist;5 years;MORTGAGE;370000.0;AL;Alto riesgo
18515248;D;Rest;;OWN;30480.0;MI;Sin riesgo
7690872;B;Armani exchange;3 years;RENT;35000.0;NJ;Bajo riesgo
18764790;C;Plant Operator B;< 1 year;MORTGAGE;74000.0;MA;Alto riesgo
10781885;C;Financial Aid Coordinator;10+ years;OWN;45000.0;OH;Sin riesgo
521942;C;Medin Corp;3 years;MORTGAGE;87000.0;NJ;Alto riesgo
63622964;A;Rest;;OWN;15732.0;FL;Sin riesgo
5328345;B;Cable Company;2 years;RENT;84800.0;NY;Bajo riesgo
31067007;D;SBA Procesing Specialist;7 years;RENT;55000.0;CA;Bajo riesgo
68760857;A;Architect;1 year;MORTGAGE;75000.0;VA;Alto riesgo
45252459;D;Shop Foreman;< 1 year;RENT;80000.0;AZ;Bajo riesgo
5481496;D;standard locknut;10+ years;MORTGAGE;45000.0;IN;Alto riesgo
43246816;A;acoounting clerk;10+ years;OWN;40000.0;PA;Sin riesgo
72969940;C;Vice President;3 years;MORTGAGE;65000.0;PA;Alto riesgo
1015779;A;Rest;;RENT;31800.0;CA;Bajo riesgo
6927120;C;Net Results Inc.;9 years;RENT;51000.0;IN;Bajo riesgo
41314174;B;Vice President;1 year;MORTGAGE;97000.0;OH;Alto riesgo
65902207;B;Welder ;4 years;MORTGAGE;75000.0;GA;Alto riesgo
42383212;B;Rest;;MORTGAGE;35000.0;OR;Alto riesgo
1506450;B;AEP Industries, Inc.;4 years;MORTGAGE;118000.0;TX;Alto riesgo
65590964;C;National Account Manager;2 years;MORTGAGE;110000.0;KS;Alto riesgo
32818451;C;Cage Manager;10+ years;MORTGAGE;100000.0;MO;Alto riesgo
5299820;C;Ronald S. Haft;5 years;RENT;72000.0;CA;Bajo riesgo
1745396;B;Genesis healthcare;3 years;RENT;40000.0;CT;Bajo riesgo
1962506;B;S & R Engineers;10+ years;MORTGAGE;110000.0;NJ;Alto riesgo
41407933;D;Supervisor;6 years;RENT;69000.0;NY;Bajo riesgo
1195059;A;Highland Metals Inc;10+ years;RENT;50000.0;CA;Bajo riesgo
44846830;D;Rest;;OWN;86000.0;NY;Sin riesgo
41228871;D;customer care agent;10+ years;OWN;48000.0;FL;Sin riesgo
14517286;B;housekeeping rm attendant;6 years;RENT;28000.0;NV;Bajo riesgo
46466137;E;Specialist;6 years;MORTGAGE;30000.0;MI;Alto riesgo
71137819;A;Financia Analyst III;< 1 year;OWN;65000.0;TX;Sin riesgo
1609102;D;Rest;10+ years;RENT;89000.0;CA;Bajo riesgo
7642958;B;US Army;10+ years;MORTGAGE;100000.0;HI;Alto riesgo
72079630;F;Intructor;10+ years;MORTGAGE;80000.0;TX;Alto riesgo
64352796;E;Senior Strategic Operations Manager;2 years;MORTGAGE;139000.0;TN;Alto riesgo
34702201;B;Maintence;5 years;RENT;60000.0;FL;Bajo riesgo
42376058;C;Sr Portfolio Administrator;2 years;MORTGAGE;70000.0;TX;Alto riesgo
22311766;A;Teacher;8 years;MORTGAGE;58000.0;VA;Alto riesgo
48391827;B;Database Analyst;10+ years;RENT;110000.0;FL;Bajo riesgo
354985;D;Edward Jones;1 year;RENT;55000.0;GA;Bajo riesgo
49225418;B;Pipefitter;6 years;MORTGAGE;82908.8;MI;Alto riesgo
64932731;B;Managing Director;10+ years;OWN;800000.0;NY;Sin riesgo
53986481;C;Operations Manager;8 years;RENT;55000.0;CA;Bajo riesgo
32748243;D;Active duty;4 years;RENT;48000.0;CA;Bajo riesgo
30174003;B;ramp service clerk;10+ years;MORTGAGE;37000.0;TX;Alto riesgo
1859191;C;Fallon;4 years;RENT;104000.0;MN;Bajo riesgo
61427336;C;Medical biller;1 year;RENT;67000.0;NJ;Bajo riesgo
41363975;B;driver;10+ years;RENT;140000.0;NJ;Bajo riesgo
55328395;C;Office Manager;10+ years;MORTGAGE;92000.0;CA;Alto riesgo
10647296;B;Manager;8 years;MORTGAGE;72000.0;CT;Alto riesgo
33199435;D;Rest;;RENT;72000.0;WA;Bajo riesgo
49193146;D;Vice President;< 1 year;MORTGAGE;78540.0;MS;Alto riesgo
1746109;E;Rest;;MORTGAGE;110000.0;NV;Alto riesgo
59742626;E;office manager;10+ years;RENT;35000.0;NY;Bajo riesgo
23493844;C;Teacher;5 years;MORTGAGE;41553.0;AR;Alto riesgo
1751393;D;EDMC;4 years;MORTGAGE;95000.0;FL;Alto riesgo
6418156;B;New Hope Cancer Institute;3 years;MORTGAGE;48000.0;TX;Alto riesgo
14599074;B;Teacher;7 years;MORTGAGE;58000.0;MI;Alto riesgo
73483000;C;Analyst;3 years;OWN;77000.0;OK;Sin riesgo
56268249;C;Analyst ;4 years;RENT;42000.0;CA;Bajo riesgo
56328898;C;Medical Adminstrative Assistant;8 years;RENT;53000.0;CA;Bajo riesgo
15199318;B;Sr. Clinical Data Manager;< 1 year;MORTGAGE;100000.0;MN;Alto riesgo
42404469;A;meat manager;1 year;OWN;48000.0;TX;Sin riesgo
13390786;D;Sr Accounting Manager;8 years;MORTGAGE;73000.0;TX;Alto riesgo
69748063;E;Manager;< 1 year;MORTGAGE;73000.0;IL;Alto riesgo
61885071;C;welder;1 year;MORTGAGE;65000.0;MI;Alto riesgo
63158543;A;Executive Director;10+ years;MORTGAGE;66000.0;NJ;Alto riesgo
71345938;B;Secretary ;10+ years;RENT;47000.0;NY;Bajo riesgo
1259963;C;JCPenney;< 1 year;MORTGAGE;51000.0;CA;Alto riesgo
34291087;A;Estimator;1 year;MORTGAGE;105000.0;MD;Alto riesgo
7689416;B;ETIC Engineering;6 years;RENT;73000.0;CA;Bajo riesgo
51733457;A;ops manager;10+ years;MORTGAGE;100000.0;NJ;Alto riesgo
14268660;D;Client Service Rep;3 years;MORTGAGE;48000.0;CA;Alto riesgo
1435522;G;KAISER PERMANENTE;< 1 year;RENT;93600.0;CA;Bajo riesgo
70049169;D;Branch Manager;7 years;RENT;66750.0;NC;Bajo riesgo
34250684;C;Sr Consultant;4 years;RENT;100000.0;IL;Bajo riesgo
6517746;C;ERNST & YOUNG;1 year;MORTGAGE;72500.0;TX;Alto riesgo
708016;A;Rest;10+ years;MORTGAGE;116000.0;OH;Alto riesgo
51884871;D;Cook;2 years;RENT;36000.0;PA;Bajo riesgo
72209936;B;supervisor;10+ years;RENT;40000.0;NV;Bajo riesgo
52003521;E;Parks & Rec Director;2 years;MORTGAGE;70000.0;MD;Alto riesgo
1492587;D;oregon humane society;< 1 year;RENT;52000.0;OR;Bajo riesgo
43795245;C;Inspector;3 years;MORTGAGE;36000.0;OH;Alto riesgo
15208700;C;General manager;10+ years;MORTGAGE;100000.0;TX;Alto riesgo
21258965;D;CEO;10+ years;MORTGAGE;60000.0;AZ;Alto riesgo
42376459;A;Executive Sales Assistant;< 1 year;RENT;85000.0;CA;Bajo riesgo
64698018;D;Wealth Advisor/Financial Consultant ;5 years;MORTGAGE;175000.0;MS;Alto riesgo
965872;B;unified business technologies;1 year;MORTGAGE;88000.0;MI;Alto riesgo
8216976;B;Amity Regional School District ;3 years;RENT;62600.0;CT;Bajo riesgo
43325676;C;Rest;;RENT;39874.0;MO;Bajo riesgo
24244122;C;teacher;< 1 year;RENT;37000.0;IN;Bajo riesgo
12619349;D;Senior Reimbusement Auditor;10+ years;MORTGAGE;59652.0;VA;Alto riesgo
19325123;B;Rest;;OWN;29000.0;NY;Sin riesgo
27098730;D;Sales;7 years;MORTGAGE;85000.0;GA;Alto riesgo
550366;C;Rest;1 year;RENT;50000.0;NV;Bajo riesgo
70549693;B;Accountant;3 years;RENT;52000.0;NY;Bajo riesgo
21648967;E;Staff Sergeant;10+ years;RENT;57970.2;CA;Bajo riesgo
23663493;D;Hearing Instrument Speialist;2 years;RENT;77500.0;NC;Bajo riesgo
4527858;B;Carry-on Trailer;9 years;MORTGAGE;160000.0;NC;Alto riesgo
1342095;E;Galaxy Toyota ;3 years;MORTGAGE;100000.0;NJ;Alto riesgo
14959394;C;Director;< 1 year;MORTGAGE;200000.0;MD;Alto riesgo
14431498;B;Driver;10+ years;OWN;85000.0;TN;Sin riesgo
1748376;C;WalMart DC 6042;10+ years;MORTGAGE;50000.0;OK;Alto riesgo
12480842;A;CORRECTIONAL OFFICER;3 years;RENT;71000.0;CA;Bajo riesgo
43337527;D;Project Manager;5 years;RENT;72000.0;CA;Bajo riesgo
7012103;A;Syracuse Police Department;10+ years;OWN;75000.0;NY;Sin riesgo
7422219;A;M&T Bank;10+ years;MORTGAGE;54500.0;NY;Alto riesgo
1426530;B;US Postal service;< 1 year;RENT;55000.0;IL;Bajo riesgo
22944509;B;Marketing/graphic design coordinator;10+ years;OWN;37000.0;KY;Sin riesgo
35804958;C;Rest;;MORTGAGE;66000.0;SC;Alto riesgo
6417388;B;Ironwood Structures;10+ years;MORTGAGE;60000.0;WA;Alto riesgo
54397687;C;Communication Consultant;10+ years;MORTGAGE;53000.0;GA;Alto riesgo
23392954;C;Personal Assistant;5 years;MORTGAGE;48000.0;TX;Alto riesgo
10349641;B;Super Intendent;7 years;RENT;80000.0;WA;Bajo riesgo
66422700;C;Case Manager Assistant;< 1 year;RENT;32000.0;FL;Bajo riesgo
66493942;C;Load specialist ;3 years;OWN;50000.0;AZ;Sin riesgo
1849594;B;Farmers State Bank;10+ years;MORTGAGE;77147.0;MT;Alto riesgo
30074790;C;teacher;7 years;MORTGAGE;100000.0;MI;Alto riesgo
12012424;B;VP,Human Resources;10+ years;RENT;135000.0;NJ;Bajo riesgo
59699768;C;General Manager;6 years;MORTGAGE;68000.0;GA;Alto riesgo
52972221;B;Quality Officer;7 years;MORTGAGE;102932.0;MD;Alto riesgo
7217159;C;Office Manager;10+ years;MORTGAGE;32000.0;AL;Alto riesgo
44088067;C;Room Attendant;3 years;RENT;15000.0;MD;Bajo riesgo
18293801;B;Dispatch;10+ years;MORTGAGE;115000.0;CA;Alto riesgo
14268517;B;Data manager;3 years;RENT;75000.0;CA;Bajo riesgo
53552339;E;Tribal Officer;8 years;RENT;58000.0;CA;Bajo riesgo
18334445;A;School Librarian;10+ years;MORTGAGE;50000.0;AL;Alto riesgo
61824624;D;teacher;7 years;MORTGAGE;87000.0;GA;Alto riesgo
54614948;C;Rest;;OWN;23800.0;NY;Sin riesgo
41288666;F;Dental Hygienist ;7 years;MORTGAGE;75000.0;NJ;Alto riesgo
15058507;D;water tech;5 years;MORTGAGE;47000.0;CO;Alto riesgo
72206839;C;Rest;;RENT;32300.0;NY;Bajo riesgo
14978506;B;store manager;10+ years;MORTGAGE;140000.0;CO;Alto riesgo
66323896;C;Dish;5 years;RENT;31000.0;TN;Bajo riesgo
63198334;C;driver;10+ years;MORTGAGE;87000.0;OR;Alto riesgo
69918960;C;POLICE SERGEANT;10+ years;MORTGAGE;105000.0;AZ;Alto riesgo
16760398;F;RELATIONSHIP BANKER;4 years;MORTGAGE;90000.0;NY;Alto riesgo
70751459;A;Auditor;5 years;MORTGAGE;80000.0;VA;Alto riesgo
67777505;B;Equipment Driver III;10+ years;RENT;41000.0;CO;Bajo riesgo
8759350;A;Newtown Plubic Works;10+ years;MORTGAGE;65000.0;CT;Alto riesgo
1734453;B;Rest;2 years;MORTGAGE;120000.0;NC;Alto riesgo
49852594;C;maintenance;5 years;RENT;26000.0;NY;Bajo riesgo
65501404;B;Night Clerk;10+ years;MORTGAGE;69000.0;PA;Alto riesgo
1701220;B;Baptist Health South Florida;3 years;RENT;52000.0;FL;Bajo riesgo
43356883;B;Optometrist;8 years;OWN;130000.0;OH;Sin riesgo
1240242;C;Military.com;< 1 year;RENT;75000.0;CA;Bajo riesgo
70223951;B;Online Marketing Coordinator;< 1 year;RENT;43000.0;CO;Bajo riesgo
43612124;C;diesel techniciam;1 year;RENT;40000.0;FL;Bajo riesgo
13196886;B;Driver;2 years;MORTGAGE;52500.0;TX;Alto riesgo
10427859;A;IT Portfolio Manager;6 years;MORTGAGE;165000.0;TN;Alto riesgo
67858601;C;Administrative Assistant;3 years;RENT;43000.0;CA;Bajo riesgo
7659860;D;Cutter Aviation;8 years;MORTGAGE;65000.0;AZ;Alto riesgo
51291863;C;teacher;10+ years;RENT;76000.0;CA;Bajo riesgo
817108;A;The Palace;6 years;MORTGAGE;100000.0;FL;Alto riesgo
1642474;A;County;< 1 year;OWN;35544.0;CA;Sin riesgo
19505888;E;Sales;2 years;MORTGAGE;81000.0;KY;Alto riesgo
44195274;B;Customer Service Team Lead;7 years;RENT;35000.0;LA;Bajo riesgo
10876784;B;Manager;10+ years;MORTGAGE;114000.0;OK;Alto riesgo
26238201;B;Lead Developer;5 years;RENT;92800.0;TX;Bajo riesgo
20156977;B;Legal Counsel;< 1 year;MORTGAGE;46500.0;MO;Alto riesgo
423899;A;Power Payroll, Inc. (freelance);10+ years;MORTGAGE;104000.0;GA;Alto riesgo
10418143;C;Associate;1 year;RENT;165000.0;VA;Bajo riesgo
18965014;D;Chemist;10+ years;MORTGAGE;85000.0;MD;Alto riesgo
8429588;D;Illini Media;7 years;RENT;52000.0;IL;Bajo riesgo
71218327;D;IT Security Officer;10+ years;MORTGAGE;130000.0;VA;Alto riesgo
37667886;B;Information Technology;7 years;MORTGAGE;55000.0;PA;Alto riesgo
11927839;C;Loan Closer ;1 year;MORTGAGE;55000.0;IL;Alto riesgo
6477756;C;ACL LABORATORIES;6 years;OWN;55000.0;IL;Sin riesgo
33829556;F;Asst.Mgr.;10+ years;RENT;33000.0;CA;Bajo riesgo
40513543;B;senior accountant;10+ years;MORTGAGE;100000.0;FL;Alto riesgo
51813325;B;Application Specialist;< 1 year;RENT;60320.0;GA;Bajo riesgo
8948071;F;Corinthian Media Inc;10+ years;RENT;65000.0;NY;Bajo riesgo
6878067;D;Youthcare of Oklahoma;7 years;RENT;40904.0;OK;Bajo riesgo
1264001;A;The Pit;1 year;MORTGAGE;36000.0;NC;Alto riesgo
58881514;D;Teacher;10+ years;MORTGAGE;82000.0;PA;Alto riesgo
5146991;C;Maddox Foundry;10+ years;MORTGAGE;118937.0;FL;Alto riesgo
49831782;A;General Manager;10+ years;MORTGAGE;87100.0;OH;Alto riesgo
70225303;B;Operator 3;1 year;OWN;40000.0;AZ;Sin riesgo
53462932;D;Truck Driver;10+ years;RENT;72000.0;CA;Bajo riesgo
61537562;D;Office Administrator;2 years;RENT;47280.0;CA;Bajo riesgo
